menuType,categoryName,dishName,imageUrl,imagePath,hasSpecificImage
bakery,Glass Desserts,Oreo Crunch,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cookie Dough Pizza,Cookie Dough Pizza,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Walnut,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Chocolaty Chips,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Hazelnut,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Golden Caramel Indulgence,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Oreo,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Brownies,Dark Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Edible Cup Mousse,Coffee,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Edible Cup Mousse,Strawberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Edible Cup Mousse,Dark Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Raspberry Ripple,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Cookies & Cream,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Apple Cinnamon,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Coconut Bliss,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Milk Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Minty Delight,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Strawberries & Cream,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,OG Red Velvet,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Red Velvet Cream Cheese,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Blueberry Cream Cheese,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Vanilla Dream,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Dark Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Divine Nutella,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Coffee Bean Symphony,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Rainbow,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Snickers,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Cupcakes,Neopolitan,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Well Cakes,Red Velvet White Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Well Cakes,Dark Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Well Cakes,Nutella Madness,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Well Cakes,Triple Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Double Trouble,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Blueberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Sticky Toffee,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Mawa Flavor,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Vanilla Strawberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Marble Cake,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Banana Walnut,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Muffins,Chocolaty Chips,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Double Trouble,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Blueberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Sticky Toffee,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Mawa Flavor,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Vanilla Strawberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Marble Cake,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Banana Walnut,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Bar Cakes,Chocolaty Chips,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Tub Desserts,Tiramisu,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Tub Desserts,Fresh Fruit & Roasted Almond,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Tub Desserts,Tres Leche,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Tub Desserts,Lemon & Blueberry,https://annamay.in/images/default.jpg,images/default.jpg,false
bakery,Tub Desserts,Nutty Dark Chocolate Flavour,https://annamay.in/images/default.jpg,images/default.jpg,false
